CollarID	Latitude	Longitude
15438	-19.6781202	22.3826069
15438	-19.6779255	22.3993862
15438	-19.6779117	22.3997618
15438	-19.6778953	22.4066919
15438	-19.6777063	22.3995304
15438	-19.6776157	22.3995013
15438	-19.6775073	22.3993706
15438	-19.6774972	22.3993768
15438	-19.6774894	22.3993063
15438	-19.6772036	22.3908306
15438	-19.6771759	22.3981404
15438	-19.677161	22.3599068
15438	-19.677007	22.4008632
15438	-19.6769971	22.4000873
15438	-19.676943	22.3942049
15438	-19.6768349	22.3601672
15438	-19.6767484	22.3602492
15438	-19.6766775	22.3977171
15438	-19.6766109	22.3979857
15438	-19.6765175	22.4001215
15438	-19.6765098	22.401081
15438	-19.6764815	22.4051492
15438	-19.6764781	22.3990407
15438	-19.6764359	22.4051783
15438	-19.6764318	22.3986548
15438	-19.6764236	22.405143
15438	-19.6764191	22.4051565
15438	-19.6764133	22.405171
15438	-19.6763849	22.4001246
15438	-19.6763804	22.4001381
15438	-19.676371	22.3975656
15438	-19.6763705	22.405117
15438	-19.6763612	22.4001339
15438	-19.6763581	22.4050818
15438	-19.6763373	22.4001277
15438	-19.6763337	22.3885713
15438	-19.6762736	22.3988518
15438	-19.6762067	22.3974919
15438	-19.6762016	22.3980023
15438	-19.6761889	22.3977191
15438	-19.6761846	22.3980023
15438	-19.676175	22.3981755
15438	-19.676172	22.3980479
15438	-19.6761344	22.3977751
15438	-19.6761271	22.3975801
15438	-19.6761193	22.3978602
15438	-19.6761192	22.4054426
15438	-19.676107	22.3978249
15438	-19.6761035	22.3975303
15438	-19.676099	22.3978353
15438	-19.6760915	22.4007366
15438	-19.6760733	22.400775
15438	-19.6760641	22.4028464
15438	-19.6760623	22.3983062
15438	-19.6760476	22.397938
15438	-19.6760426	22.4007408
15438	-19.6760221	22.4028568
15438	-19.6759659	22.3955896
15438	-19.6759543	22.3956777
15438	-19.6759198	22.351895
15438	-19.6759115	22.3979971
15438	-19.6759062	22.3985292
15438	-19.6759046	22.3956175
15438	-19.6758935	22.4012988
15438	-19.6758779	22.3518836
15438	-19.6758722	22.4012904
15438	-19.6758506	22.3518742
15438	-19.6758485	22.3985385
15438	-19.6758212	22.3976329
15438	-19.6757955	22.3984535
15438	-19.675782	22.3983975
15438	-19.6757777	22.3975915
15438	-19.6757672	22.3977004
15438	-19.6757581	22.3976528
15438	-19.6757344	22.3977212
15438	-19.6757311	22.3983757
15438	-19.6757263	22.3977533
15438	-19.6757207	22.3977461
15438	-19.6757197	22.3977035
15438	-19.6757173	22.3832822
15438	-19.6757171	22.3981527
15438	-19.6757093	22.3977533
15438	-19.6757093	22.3977533
15438	-19.6757071	22.3833102
15438	-19.675706	22.3977284
15438	-19.6756834	22.3833195
15438	-19.675664	22.3987688
15438	-19.6756601	22.3982481
15438	-19.6756067	22.3979369
15438	-19.675584	22.3979296
15438	-19.6755717	22.3989244
15438	-19.6755678	22.3520641
15438	-19.6755592	22.4009709
15438	-19.6755493	22.398135
15438	-19.6754686	22.4009637
15438	-19.6754372	22.4029033
15438	-19.6754328	22.398775
15438	-19.675401	22.4008392
15438	-19.6753299	22.4003828
15438	-19.675256	22.4004564
15438	-19.6752553	22.3983103
15438	-19.6752324	22.3993766
15438	-19.6752079	22.3982325
15438	-19.6752071	22.3991981
15438	-19.6751884	22.3996525
15438	-19.6751817	22.3986318
15438	-19.6751721	22.4004771
15438	-19.6751471	22.3984866
15438	-19.6751417	22.4003993
15438	-19.6751332	22.3985924
15438	-19.6750917	22.4001504
15438	-19.6750562	22.4002323
15438	-19.6750448	22.4002396
15438	-19.6750278	22.4002396
15438	-19.674882	22.3967398
15438	-19.6748605	22.3967532
15438	-19.674785	22.3972812
15438	-19.6747759	22.3972709
15438	-19.6747703	22.3972636
15438	-19.6747612	22.3972532
15438	-19.6747612	22.3972532
15438	-19.6746724	22.3980322
15438	-19.674518	22.3943976
15438	-19.6745145	22.398499
15438	-19.6745064	22.3944266
15438	-19.6744986	22.3944152
15438	-19.674494	22.3944505
15438	-19.6744842	22.3983994
15438	-19.6744838	22.3944194
15438	-19.674477	22.3944505
15438	-19.6744646	22.3944743
15438	-19.6744622	22.3944546
15438	-19.6744577	22.3944681
15438	-19.6744577	22.3944681
15438	-19.6744464	22.3944536
15438	-19.6744405	22.3944899
15438	-19.6744352	22.3923572
15438	-19.6744237	22.3944681
15438	-19.6744201	22.3978901
15438	-19.6743483	22.3987282
15438	-19.6743234	22.3986795
15438	-19.6743131	22.3987075
15438	-19.6743076	22.3986784
15438	-19.6742996	22.3987106
15438	-19.674291	22.3982251
15438	-19.6742899	22.3924278
15438	-19.6742791	22.3987075
15438	-19.6742763	22.3924309
15438	-19.6742736	22.3986784
15438	-19.6742714	22.3925097
15438	-19.6742707	22.3924236
15438	-19.6742612	22.403427
15438	-19.6742595	22.3957533
15438	-19.67425	22.378602
15438	-19.6742475	22.3987271
15438	-19.6742469	22.3985228
15438	-19.674245	22.3987665
15438	-19.6741673	22.3945065
15438	-19.674165	22.398278
15438	-19.6741572	22.3982666
15438	-19.6741454	22.3915699
15438	-19.674131	22.398278
15438	-19.6741302	22.3985052
15438	-19.6741245	22.398557
15438	-19.6741208	22.3938509
15438	-19.6741098	22.3985394
15438	-19.6740857	22.3982635
15438	-19.6740703	22.3950479
15438	-19.6740481	22.3945874
15438	-19.6740477	22.3953912
15438	-19.6740273	22.3953664
15438	-19.6740123	22.3954514
15438	-19.6740104	22.3950158
15438	-19.673997	22.3952886
15438	-19.6739763	22.3950158
15438	-19.6739661	22.392962
15438	-19.6739426	22.3952637
15438	-19.6739314	22.3952491
15438	-19.673922	22.3953415
15438	-19.6739187	22.3953166
15438	-19.673915	22.3953943
15438	-19.6739121	22.3952668
15438	-19.6739114	22.3951215
15438	-19.6739114	22.3951215
15438	-19.6738964	22.3952066
15438	-19.6738927	22.3952844
15438	-19.6738927	22.3952844
15438	-19.6738567	22.3951993
15438	-19.673842	22.3951817
15438	-19.6738411	22.3951392
15438	-19.6738401	22.3950966
15438	-19.6738195	22.3944732
15438	-19.6737787	22.3958258
15438	-19.6737448	22.394774
15438	-19.6737058	22.394912
15438	-19.6737052	22.3947668
15438	-19.6736995	22.3951101
15438	-19.6736944	22.3949193
15438	-19.6736914	22.3889933
15438	-19.6736882	22.3944162
15438	-19.6736697	22.3890504
15438	-19.6736333	22.389068
15438	-19.6736282	22.3947346
15438	-19.6736214	22.3947066
15438	-19.673598	22.3891282
15438	-19.6735681	22.3892765
15438	-19.6735539	22.3945821
15438	-19.6735505	22.3952584
15438	-19.6735456	22.3833091
15438	-19.673543	22.3882569
15438	-19.6735363	22.3882289
15438	-19.673523	22.3833018
15438	-19.6735219	22.3832811
15438	-19.6735071	22.3882091
15438	-19.6734902	22.3832635
15438	-19.6734609	22.3894362
15438	-19.6734039	22.3829512
15438	-19.6732979	22.3841835
15438	-19.6732649	22.3803695
15438	-19.6732381	22.3879052
15438	-19.6732196	22.3859645
15438	-19.6732083	22.3803622
15438	-19.6729474	22.4020908
15438	-19.6723639	22.3796994
15438	-19.6723492	22.3785709
15438	-19.6723266	22.3778624
15438	-19.6722943	22.3780284
15438	-19.6722943	22.3780284
15438	-19.672291	22.3780035
15438	-19.672291	22.3780035
15438	-19.672282	22.3867362
15438	-19.672275	22.378046
15438	-19.6722695	22.3779205
15438	-19.6722615	22.37799
15438	-19.6722569	22.3779661
15438	-19.6722479	22.3779558
15438	-19.6722303	22.3796009
15438	-19.6721946	22.3779516
15438	-19.6721799	22.3762401
15438	-19.6721606	22.3762578
15438	-19.6721493	22.3762433
15438	-19.6721482	22.3762225
15438	-19.6721459	22.3762401
15438	-19.6721435	22.3762578
15438	-19.6721435	22.3762578
15438	-19.6721414	22.3762536
15438	-19.6721356	22.3762681
15438	-19.67213	22.3762609
15438	-19.6721277	22.3762785
15438	-19.672123	22.3763138
15438	-19.672122	22.3762713
15438	-19.6721199	22.3762671
15438	-19.672105	22.3762713
15438	-19.672105	22.3762713
15438	-19.6720259	22.3769361
15438	-19.672002	22.3912016
15438	-19.6719729	22.3772017
15438	-19.6719719	22.3771592
15438	-19.6719668	22.3772598
15438	-19.6719611	22.3770202
15438	-19.6719294	22.35725
15438	-19.6718537	22.3796776
15438	-19.6718498	22.3944367
15438	-19.6718321	22.394583
15438	-19.6717932	22.377434
15438	-19.671774	22.3773708
15438	-19.6717073	22.37696
15438	-19.6716029	22.4061837
15438	-19.671592	22.378964
15438	-19.6715816	22.4104686
15438	-19.6715709	22.4062687
15438	-19.6715573	22.4062718
15438	-19.6715548	22.3798726
15438	-19.671554	22.4062469
15438	-19.6715314	22.4062397
15438	-19.6715149	22.4060561
15438	-19.6714676	22.4063071
15438	-19.6714498	22.4062428
15438	-19.6714453	22.4061971
15438	-19.6713827	22.4062853
15438	-19.6713315	22.4063662
15438	-19.6713259	22.4062998
15438	-19.6712927	22.4064232
15438	-19.6712872	22.4063942
15438	-19.6712825	22.4063922
15438	-19.6712807	22.4062853
15438	-19.6712745	22.4064025
15438	-19.6712725	22.4063765
15438	-19.6711526	22.3653532
15438	-19.6711492	22.3767526
15438	-19.6709246	22.393804
15438	-19.670919	22.3937967
15438	-19.6708137	22.3759943
15438	-19.6708137	22.3759943
15438	-19.6708025	22.3759798
15438	-19.6707957	22.3759518
15438	-19.6707896	22.376069
15438	-19.6707833	22.3759757
15438	-19.6707799	22.3759726
15438	-19.6707776	22.3759902
15438	-19.6707776	22.3759902
15438	-19.6707774	22.376012
15438	-19.670765	22.3759767
15438	-19.6707627	22.3759943
15438	-19.6707582	22.3760078
15438	-19.6707457	22.3759943
15438	-19.6707289	22.4069096
15438	-19.6707289	22.4069096
15438	-19.6706672	22.4339403
15438	-19.6706473	22.391299
15438	-19.6706043	22.4045291
15438	-19.6705997	22.4045643
15438	-19.6705929	22.4045364
15438	-19.6705872	22.4045509
15438	-19.670566	22.4294853
15438	-19.6704864	22.3933102
15438	-19.6704833	22.404444
15438	-19.6704767	22.4043942
15438	-19.6704739	22.3933558
15438	-19.6704706	22.3933309
15438	-19.6704673	22.393306
15438	-19.6704626	22.3933413
15438	-19.670462	22.4043766
15438	-19.6704574	22.4044119
15438	-19.6704489	22.3933662
15438	-19.6704394	22.4043693
15438	-19.670257	22.4090151
15438	-19.6702479	22.3792223
15438	-19.66999	22.4041525
15438	-19.6699741	22.4041732
15438	-19.6699127	22.3752652
15438	-19.6697061	22.4060309
15438	-19.6696977	22.3905303
15438	-19.6694669	22.3941876
15438	-19.6692217	22.4020986
15438	-19.6691806	22.3929937
15438	-19.6691571	22.3959965
15438	-19.6688669	22.4031482
15438	-19.6687369	22.3824284
15438	-19.668622	22.3949924
15438	-19.6686007	22.3821587
15438	-19.6684262	22.3894318
15438	-19.6678606	22.3751086
15438	-19.6678247	22.4026378
15438	-19.6678218	22.406183
15438	-19.6677739	22.4025569
15438	-19.66775	22.4026098
15438	-19.6677435	22.4024791
15438	-19.6677435	22.4025382
15438	-19.6677412	22.4025558
15438	-19.6677334	22.4024853
15438	-19.6677333	22.402895
15438	-19.6677257	22.4025111
15438	-19.6677193	22.4029635
15438	-19.6677126	22.4029355
15438	-19.6677091	22.4029914
15438	-19.667706	22.4028857
15438	-19.667698	22.402896
15438	-19.6676845	22.4028991
15438	-19.667537	22.3525676
15438	-19.6672681	22.3865731
15438	-19.6670867	22.4084171
15438	-19.6670621	22.3885698
15438	-19.6667603	22.4046602
15438	-19.6666832	22.404709
15438	-19.6666505	22.4046488
15438	-19.6666328	22.4048542
15438	-19.6666277	22.4043128
15438	-19.6665937	22.4046633
15438	-19.6665856	22.4043449
15438	-19.6661763	22.3956135
15438	-19.6660758	22.3717948
15438	-19.6659794	22.3978902
15438	-19.6654893	22.4061391
15438	-19.6654235	22.407502
15438	-19.6654225	22.4074595
15438	-19.6652957	22.407389
15438	-19.6651594	22.4077613
15438	-19.664903	22.405917
15438	-19.6648458	22.4060343
15438	-19.6646516	22.4054669
15438	-19.6646505	22.4054462
15438	-19.6646493	22.4054845
15438	-19.6645755	22.406588
15438	-19.6644426	22.4386296
15438	-19.6643962	22.3964711
15438	-19.664377	22.4076252
15438	-19.6643739	22.4075195
15438	-19.6643728	22.407536
15438	-19.6643714	22.4075589
15438	-19.6643682	22.4075122
15438	-19.6643545	22.4075962
15438	-19.6643454	22.4075858
15438	-19.664341	22.4075402
15438	-19.664324	22.4075402
15438	-19.6641008	22.3905206
15438	-19.6640154	22.438253
15438	-19.663962	22.4383296
15438	-19.6639422	22.4384717
15438	-19.6639414	22.4382894
15438	-19.6639371	22.4383399
15438	-19.6639214	22.4382208
15438	-19.6638561	22.4384292
15438	-19.6636509	22.438117
15438	-19.6633882	22.3869484
15438	-19.6633233	22.3884565
15438	-19.6633174	22.4382039
15438	-19.6632842	22.387214
15438	-19.6632551	22.4381894
15438	-19.6632472	22.4381997
15438	-19.6632271	22.3962407
15438	-19.6632052	22.397058
15438	-19.6631419	22.392568
15438	-19.6631174	22.3729244
15438	-19.6630016	22.3969336
15438	-19.6629148	22.3778097
15438	-19.6627754	22.3781353
15438	-19.6627744	22.3781519
15438	-19.6627382	22.3780887
15438	-19.6627371	22.3780679
15438	-19.6627257	22.3781343
15438	-19.6627178	22.3780855
15438	-19.6627132	22.3691947
15438	-19.6627088	22.3691864
15438	-19.6626803	22.3692154
15438	-19.6626745	22.3692299
15438	-19.6625915	22.4049915
15438	-19.6623782	22.3775887
15438	-19.6623328	22.377596
15438	-19.6622992	22.4049448
15438	-19.6622715	22.3775649
15438	-19.6621643	22.3763814
15438	-19.6621274	22.398733
15438	-19.6620153	22.3775815
15438	-19.6614329	22.3768876
15438	-19.6612186	22.3986344
15438	-19.6611412	22.3967042
15438	-19.6608739	22.3894469
15438	-19.6607502	22.3850057
15438	-19.6604035	22.439158
15438	-19.6603634	22.368531
15438	-19.6603331	22.4391757
15438	-19.6603308	22.4391933
15438	-19.6603249	22.4392297
15438	-19.6603113	22.4392327
15438	-19.6603113	22.4392327
15438	-19.6603101	22.4392711
15438	-19.6602923	22.4391477
15438	-19.66029	22.4391653
15438	-19.6600604	22.4030132
15438	-19.6596992	22.3850834
15438	-19.6595263	22.3898202
15438	-19.6594436	22.439081
15438	-19.6591363	22.3705381
15438	-19.6588737	22.4009657
15438	-19.6588517	22.3846654
15438	-19.6588517	22.3846654
15438	-19.6588404	22.3846727
15438	-19.6588369	22.3846696
15438	-19.6588268	22.3846758
15438	-19.6584928	22.3845368
15438	-19.6578406	22.3956822
15438	-19.6575638	22.3801475
15438	-19.6574923	22.3876026
15438	-19.6574893	22.3800759
15438	-19.6574826	22.380107
15438	-19.6574791	22.3734215
15438	-19.6574735	22.3800967
15438	-19.6574712	22.3734319
15438	-19.6574667	22.3801278
15438	-19.6574654	22.3734464
15438	-19.6574178	22.3734495
15438	-19.6574167	22.3734287
15438	-19.6574122	22.3734422
15438	-19.6573489	22.3839238
15438	-19.6573015	22.3845471
15438	-19.6571783	22.3809523
15438	-19.6570302	22.3737814
15438	-19.6570167	22.3737845
15438	-19.6570053	22.3737918
15438	-19.6569906	22.3737741
15438	-19.6569598	22.373799
15438	-19.6569483	22.3738281
15438	-19.6569344	22.381026
15438	-19.6569039	22.3810073
15438	-19.6568957	22.3810612
15438	-19.6568874	22.3881637
15438	-19.656881	22.3810436
15438	-19.656818	22.3738727
15438	-19.6567557	22.38753
15438	-19.6566743	22.3741309
15438	-19.6566079	22.3827912
15438	-19.6564862	22.3884987
15438	-19.6562692	22.3753475
15438	-19.6561539	22.3819086
15438	-19.6561088	22.3883929
15438	-19.6560985	22.37483
15438	-19.6560877	22.3883628
15438	-19.6559409	22.3891946
15438	-19.655873	22.3829063
15438	-19.6558012	22.3900326
15438	-19.6557965	22.3900679
15438	-19.6557894	22.3726364
15438	-19.6557841	22.3900326
15438	-19.6557671	22.3900326
15438	-19.65576	22.3901073
15438	-19.6557321	22.3899901
15438	-19.6557242	22.3900004
15438	-19.6557101	22.3810571
15438	-19.6557004	22.3900906
15438	-19.6556253	22.375696
15438	-19.6553369	22.399759
15438	-19.6551513	22.4044386
15438	-19.6550968	22.4044355
15438	-19.6550945	22.4044531
15438	-19.655081	22.4044562
15438	-19.6550719	22.4044458
15438	-19.6550172	22.4045236
15438	-19.6549584	22.4068043
15438	-19.6548119	22.3424959
15438	-19.6547905	22.3673958
15438	-19.654734	22.399704
15438	-19.6543314	22.3812075
15438	-19.6541471	22.4040982
15438	-19.6541394	22.4040277
15438	-19.6541376	22.4042123
15438	-19.6541135	22.4039955
15438	-19.6540885	22.4040059
15438	-19.6540852	22.4039219
15438	-19.6540692	22.4039645
15438	-19.6540651	22.4404677
15438	-19.6540369	22.4044809
15438	-19.6540095	22.4404439
15438	-19.6538622	22.3832952
15438	-19.6538159	22.4068103
15438	-19.6537441	22.3777289
15438	-19.6536838	22.377508
15438	-19.6530978	22.3781759
15438	-19.6526949	22.3730431
15438	-19.6521715	22.378261
15438	-19.651772	22.3947036
15438	-19.6517457	22.3831199
15438	-19.6516201	22.3663298
15438	-19.6512454	22.3772726
15438	-19.6512328	22.3811151
15438	-19.6509825	22.4027101
15438	-19.6508356	22.3816202
15438	-19.6507147	22.3814543
15438	-19.6500638	22.3871729
15438	-19.6499316	22.3828668
15438	-19.649869	22.3766452
15438	-19.6497879	22.428476
15438	-19.6488064	22.3625031
15438	-19.6477052	22.3677956
15438	-19.6474649	22.4015076
15438	-19.6474515	22.3748272
15438	-19.6473457	22.3937314
15438	-19.6472639	22.3788667
15438	-19.6472345	22.3788314
15438	-19.6472308	22.4064172
15438	-19.6464139	22.3732301
15438	-19.6458616	22.4342608
15438	-19.6458378	22.4319844
15438	-19.6451937	22.3825452
15438	-19.6449665	22.4354366
15438	-19.6449259	22.4353868
15438	-19.6449079	22.3939915
15438	-19.6447612	22.3889669
15438	-19.6446126	22.3747215
15438	-19.6446114	22.3747007
15438	-19.6445922	22.3746966
15438	-19.6445921	22.3747184
15438	-19.6445915	22.4350807
15438	-19.6445898	22.374736
15438	-19.6445889	22.3746717
15438	-19.6445865	22.3747111
15438	-19.6445859	22.4350734
15438	-19.6445841	22.3747287
15438	-19.6445785	22.3747215
15438	-19.6445768	22.4350631
15438	-19.6445729	22.3747142
15438	-19.6445706	22.3747319
15438	-19.6445694	22.3747111
15438	-19.6445694	22.3747111
15438	-19.6445536	22.3747319
15438	-19.6445536	22.3747319
15438	-19.6445536	22.3747319
15438	-19.6445534	22.3747536
15438	-19.6445455	22.374764
15438	-19.6445433	22.3747599
15438	-19.6445422	22.3747391
15438	-19.6445343	22.3747495
15438	-19.6445333	22.374707
15438	-19.6445333	22.374707
15438	-19.6445331	22.3747287
15438	-19.6445286	22.3747422
15438	-19.6445275	22.3747806
15438	-19.6445252	22.3747391
15438	-19.6445219	22.3747142
15438	-19.6445139	22.3747246
15438	-19.6444643	22.37289
15438	-19.6444396	22.3749227
15438	-19.6444245	22.3886785
15438	-19.6444212	22.3886536
15438	-19.6444203	22.3749403
15438	-19.6444189	22.3886713
15438	-19.6444175	22.3886723
15438	-19.6444132	22.388664
15438	-19.6444018	22.3886713
15438	-19.6443997	22.3886671
15438	-19.6443995	22.3886889
15438	-19.6443906	22.3886567
15438	-19.644386	22.388692
15438	-19.6443825	22.3886889
15438	-19.6443757	22.3886609
15438	-19.6443746	22.3886993
15438	-19.64437	22.3886754
15438	-19.6443587	22.3886609
15438	-19.6443577	22.3886775
15438	-19.6442841	22.3886111
15438	-19.6442314	22.3887739
15438	-19.6442021	22.4375322
15438	-19.6441919	22.4375601
15438	-19.6441749	22.4375601
15438	-19.6440445	22.390483
15438	-19.6439865	22.4373287
15438	-19.6439855	22.3867184
15438	-19.643984	22.4373682
15438	-19.6439814	22.437079
15438	-19.6439745	22.4374015
15438	-19.6439635	22.4373651
15438	-19.6439575	22.4374605
15438	-19.643943	22.4374211
15438	-19.6439335	22.4371847
15438	-19.6439323	22.3733349
15438	-19.6439314	22.4374502
15438	-19.6439156	22.3890062
15438	-19.6439128	22.4372625
15438	-19.6439028	22.4375383
15438	-19.6439027	22.4375601
15438	-19.6438957	22.3890892
15438	-19.6438861	22.3729274
15438	-19.6438827	22.389027
15438	-19.6438678	22.3890311
15438	-19.6438488	22.3889461
15438	-19.6438464	22.3891037
15438	-19.6438397	22.3889948
15438	-19.6438388	22.3889523
15438	-19.6438373	22.3890342
15438	-19.643835	22.3890518
15438	-19.6438307	22.3889844
15438	-19.6438295	22.3890228
15438	-19.6438046	22.3889741
15438	-19.6438024	22.3889699
15438	-19.6437912	22.3889554
15438	-19.6437755	22.3891276
15438	-19.6436204	22.394316
15438	-19.6436202	22.388832
15438	-19.6436181	22.3943337
15438	-19.6436146	22.3943306
15438	-19.643608	22.3942808
15438	-19.6435955	22.3943264
15438	-19.643592	22.3943233
15438	-19.6435877	22.394315
15438	-19.6435854	22.3943326
15438	-19.6435841	22.3943337
15438	-19.6435841	22.3943337
15438	-19.6435773	22.3943057
15438	-19.6435771	22.3943865
15438	-19.6435717	22.3942984
15438	-19.6435717	22.3942984
15438	-19.6435705	22.3942777
15438	-19.643567	22.3943337
15438	-19.6435661	22.3943502
15438	-19.6435647	22.3943513
15438	-19.6435581	22.3943015
15438	-19.643557	22.3942808
15438	-19.6435558	22.3943191
15438	-19.6435558	22.3943191
15438	-19.6435535	22.3943368
15438	-19.6435481	22.3943077
15438	-19.6435456	22.3943471
15438	-19.6435444	22.3943264
15438	-19.6435444	22.3943264
15438	-19.6435241	22.3943606
15438	-19.6435148	22.394372
15438	-19.6434922	22.3943648
15438	-19.6434843	22.3943751
15438	-19.6434191	22.38279
15438	-19.6433017	22.3773692
15438	-19.6430843	22.3716394
15438	-19.6430763	22.3716497
15438	-19.6430663	22.3597213
15438	-19.6428675	22.3947173
15438	-19.6428517	22.3947381
15438	-19.6428426	22.3947277
15438	-19.6428426	22.3947277
15438	-19.6428426	22.3947277
15438	-19.6428403	22.3947453
15438	-19.6428346	22.3947381
15438	-19.6428346	22.3947381
15438	-19.6428346	22.3947381
15438	-19.6428346	22.3947381
15438	-19.64283	22.3947142
15438	-19.6428256	22.3947277
15438	-19.6428199	22.3947204
15438	-19.6428176	22.3947381
15438	-19.6428143	22.3947132
15438	-19.6426877	22.3939198
15438	-19.6426821	22.3939125
15438	-19.6426765	22.3939053
15438	-19.6426742	22.3939229
15438	-19.6426685	22.3939156
15438	-19.6426457	22.3939302
15438	-19.64264	22.3939447
15438	-19.6426169	22.3734833
15438	-19.6426094	22.3942983
15438	-19.6425931	22.3735144
15438	-19.6425851	22.3736057
15438	-19.6425839	22.3735849
15438	-19.6425725	22.3735922
15438	-19.6425568	22.3735912
15438	-19.6424835	22.3734221
15438	-19.6424641	22.3734397
15438	-19.6424585	22.3734325
15438	-19.6423975	22.3939364
15438	-19.6423698	22.4373387
15438	-19.6422077	22.4389347
15438	-19.6422	22.4389232
15438	-19.6421938	22.4390994
15438	-19.6421713	22.3707506
15438	-19.6421682	22.4389646
15438	-19.6419174	22.3968557
15438	-19.6418554	22.3720563
15438	-19.641847	22.3959026
15438	-19.6416097	22.3953249
15438	-19.6414961	22.3485057
15438	-19.6414402	22.3721683
15438	-19.6414036	22.3952399
15438	-19.6413198	22.3952388
15438	-19.6413087	22.396195
15438	-19.6412895	22.374313
15438	-19.6411324	22.3713169
15438	-19.6409692	22.3748502
15438	-19.6409555	22.3749342
15438	-19.6409489	22.3748253
15438	-19.6409474	22.3749664
15438	-19.6409317	22.3749062
15438	-19.640908	22.3749373
15438	-19.6408112	22.3744644
15438	-19.6407335	22.3745194
15438	-19.6406356	22.3717826
15438	-19.640631	22.3718179
15438	-19.6406186	22.3717826
15438	-19.6406184	22.3718044
15438	-19.6406163	22.3718002
15438	-19.6405925	22.3717722
15438	-19.6405425	22.3718147
15438	-19.6404621	22.3947897
15438	-19.6404621	22.3947897
15438	-19.6404621	22.3947897
15438	-19.6404621	22.3947897
15438	-19.6404598	22.3948073
15438	-19.6404598	22.3948073
15438	-19.6404509	22.3947752
15438	-19.6404507	22.394797
15438	-19.6404484	22.3948146
15438	-19.6404428	22.3948073
15438	-19.64044	22.3748616
15438	-19.6399723	22.4136599
15438	-19.6394928	22.382429
15438	-19.6393744	22.3713357
15438	-19.6391495	22.392423
15438	-19.6391258	22.391694
15438	-19.639034	22.3917251
15438	-19.639033	22.3916826
15438	-19.6390283	22.3917178
15438	-19.6390259	22.3917572
15438	-19.6390135	22.391722
15438	-19.6390135	22.391722
15438	-19.6390102	22.3916971
15438	-19.6390088	22.3917572
15438	-19.6390055	22.3917323
15438	-19.639003	22.3917127
15438	-19.6390022	22.3917075
15438	-19.6390022	22.3917075
15438	-19.6389945	22.391696
15438	-19.6389745	22.3911589
15438	-19.6389585	22.3912014
15438	-19.6388486	22.3705901
15438	-19.6387056	22.3912428
15438	-19.6386634	22.3906548
15438	-19.6385605	22.3709614
15438	-19.6385484	22.3911536
15438	-19.6383938	22.3561825
15438	-19.6382324	22.3931385
15438	-19.638219	22.3896582
15438	-19.6382073	22.4117306
15438	-19.6381219	22.4269896
15438	-19.6381209	22.4003864
15438	-19.6380988	22.3671606
15438	-19.6379084	22.3903509
15438	-19.6378889	22.3928222
15438	-19.6378767	22.3896323
15438	-19.6378752	22.3928471
15438	-19.6378729	22.3907834
15438	-19.6378355	22.3908176
15438	-19.6378321	22.3908145
15438	-19.637823	22.3908632
15438	-19.637807	22.3909057
15438	-19.6378023	22.390941
15438	-19.6377794	22.3906268
15438	-19.6377693	22.3909835
15438	-19.6377677	22.3896851
15438	-19.637726	22.3907035
15438	-19.6377183	22.3752319
15438	-19.6377178	22.3907574
15438	-19.6377156	22.3907533
15438	-19.6377042	22.3907605
15438	-19.6376892	22.3907865
15438	-19.6376875	22.3910084
15438	-19.637655	22.3863915
15438	-19.637652	22.3907989
15438	-19.6376406	22.3908062
15438	-19.637617	22.3907564
15438	-19.6376103	22.3907875
15438	-19.6375132	22.3898894
15438	-19.6375082	22.3672219
15438	-19.637358	22.3822548
15438	-19.6372418	22.3917436
15438	-19.6370834	22.3903716
15438	-19.6369683	22.3918629
15438	-19.6367599	22.3690118
15438	-19.6366586	22.3706182
15438	-19.6362496	22.4135035
15438	-19.6359167	22.3564141
15438	-19.6357949	22.3656053
15438	-19.6352977	22.3704824
15438	-19.6352885	22.3704938
15438	-19.635284	22.3705073
15438	-19.635283	22.3704648
15438	-19.6352817	22.370525
15438	-19.6352716	22.3704721
15438	-19.6352695	22.3704679
15438	-19.6352672	22.3704856
15438	-19.635266	22.3704648
15438	-19.6352637	22.3704824
15438	-19.6352637	22.3704824
15438	-19.6352634	22.370526
15438	-19.635249	22.3704648
15438	-19.63508	22.3704856
15438	-19.634687	22.3668301
15438	-19.6345095	22.366716
15438	-19.634402	22.3637803
15438	-19.6342573	22.3636455
15438	-19.6342573	22.3636455
15438	-19.634201	22.4912461
15438	-19.6340978	22.3635739
15438	-19.6339948	22.3365068
15438	-19.633953	22.3364955
15438	-19.6338863	22.3902013
15438	-19.6336842	22.3642242
15438	-19.6332261	22.3963186
15438	-19.6330773	22.3828624
15438	-19.6328429	22.3534052
15438	-19.6325377	22.3651337
15438	-19.6324964	22.4179494
15438	-19.6324688	22.3828002
15438	-19.6324387	22.4678604
15438	-19.6323649	22.367438
15438	-19.6322526	22.4221907
15438	-19.632171	22.3721284
15438	-19.6320497	22.3628057
15438	-19.6318734	22.3673125
15438	-19.6318678	22.3673053
15438	-19.631681	22.3873432
15438	-19.6312791	22.3702774
15438	-19.6311155	22.3914165
15438	-19.6310421	22.3728325
15438	-19.6308381	22.3816542
15438	-19.6307254	22.3911458
15438	-19.6298356	22.5015312
15438	-19.6296704	22.3858986
15438	-19.6294006	22.4778896
15438	-19.6293301	22.4154247
15438	-19.6289529	22.3643034
