ID	Hd
100	0.415
100	0.374
100	0.416
100	0.31
100	0.359
100	0.39
100	0.473
100	0.403
100	0.326
100	0.358
100	0.42
100	0.328
100	0.326
100	0.325
100	0.326
100	0.326
100	0.321
100	0.338
100	0.389
100	0.326
100	0.489
100	0.387
100	0.358
100	0.294
100	0.419
100	0.386
100	0.326
100	0.404
100	0.386
100	0.309
100	0.259
100	0.308
100	0.342
100	0.386
100	0.358
100	0.309
100	0.309
100	0.294
100	0.341
100	0.308
100	0.372
100	0.42
100	0.308
100	0.388
100	0.488
100	0.341
100	0.342
100	0.419
100	0.343
100	0.387
100	0.342
100	0.404
100	0.389
100	0.322
100	0.371
100	0.342
100	0.389
100	0.389
100	0.391
100	0.308
100	0.472
100	0.447
100	0.372
100	0.242
100	0.446
100	0.309
100	0.242
100	0.359
100	0.356
100	0.416
100	0.502
100	0.372
100	0.402
100	0.259
100	0.274
100	0.357
100	0.445
100	0.404
100	0.403
100	0.294
100	0.355
100	0.342
100	0.373
100	0.308
100	0.357
100	0.405
100	0.357
100	0.389
100	0.402
100	0.372
100	0.357
100	0.403
100	0.293
100	0.373
100	0.445
100	0.343
100	0.342
100	0.389
100	0.388
100	0.404
100	0.416
100	0.309
100	0.374
100	0.324
100	0.43
100	0.418
100	0.432
100	0.373
100	0.406
100	0.357
100	0.369
100	0.34
100	0.292
100	0.433
100	0.417
100	0.278
100	0.418
100	0.242
100	0.403
100	0.433
100	0.342
100	0.309
100	0.474
100	0.326
100	0.388
100	0.398
100	0.388
100	0.309
100	0.461
100	0.356
100	0.358
100	0.343
100	0.309
100	0.373
100	0.416
100	0.326
100	0.404
100	0.434
100	0.326
100	0.5
100	0.355
100	0.373
100	0.358
100	0.432
100	0.432
100	0.448
100	0.406
100	0.358
100	0.357
100	0.418
100	0.325
100	0.342
100	0.357
100	0.356
100	0.502
100	0.371
100	0.343
100	0.31
100	0.445
100	0.403
100	0.292
100	0.294
100	0.278
100	0.293
100	0.372
100	0.418
100	0.293
100	0.242
100	0.343
100	0.326
100	0.46
100	0.432
100	0.324
100	0.291
100	0.323
100	0.358
100	0.277
100	0.388
100	0.341
100	0.403
100	0.277
100	0.273
100	0.31
100	0.357
100	0.404
100	0.372
100	0.373
100	0.355
100	0.308
100	0.338
100	0.404
100	0.294
100	0.309
100	0.358
100	0.339
100	0.343
100	0.357
100	0.417
100	0.403
100	0.31
100	0.327
100	0.243
100	0.373
100	0.373
100	0.326
100	0.418
100	0.413
100	0.26
100	0.404
100	0.342
100	0.369
100	0.387
100	0.372
100	0.374
100	0.275
100	0.403
100	0.359
100	0.446
100	0.42
100	0.389
100	0.31
100	0.373
100	0.292
100	0.309
100	0.308
100	0.388
100	0.387
100	0.372
100	0.432
100	0.343
100	0.294
100	0.326
100	0.294
100	0.37
100	0.355
100	0.34
100	0.276
100	0.358
100	0.355
100	0.373
100	0.39
100	0.293
100	0.224
100	0.371
100	0.421
100	0.358
100	0.294
100	0.326
100	0.342
100	0.36
100	0.341
100	0.26
100	0.312
100	0.276
100	0.374
100	0.388
100	0.359
100	0.325
100	0.402
100	0.326
100	0.37
100	0.417
100	0.327
100	0.404
100	0.275
100	0.259
100	0.326
100	0.373
100	0.344
100	0.326
100	0.26
100	0.389
100	0.403
100	0.358
100	0.294
100	0.308
100	0.277
100	0.448
100	0.42
100	0.434
100	0.37
100	0.415
100	0.433
100	0.403
100	0.326
100	0.419
100	0.389
100	0.34
100	0.387
100	0.325
100	0.403
100	0.357
100	0.342
100	0.388
100	0.293
100	0.341
100	0.259
100	0.373
100	0.324
100	0.357
100	0.242
100	0.327
100	0.259
100	0.294
100	0.371
100	0.357
100	0.372
100	0.293
100	0.327
100	0.387
100	0.433
100	0.293
100	0.261
100	0.357
100	0.34
100	0.357
200	0.349
200	0.356
200	0.432
200	0.371
200	0.373
200	0.349
200	0.371
200	0.364
200	0.348
200	0.364
200	0.317
200	0.403
200	0.332
200	0.364
200	0.34
200	0.415
200	0.316
200	0.357
200	0.357
200	0.349
200	0.317
200	0.309
200	0.356
200	0.357
200	0.349
200	0.325
200	0.315
200	0.333
200	0.348
200	0.317
200	0.348
200	0.326
200	0.341
200	0.292
200	0.388
200	0.341
200	0.326
200	0.372
200	0.356
200	0.341
200	0.324
200	0.357
200	0.363
200	0.283
200	0.372
200	0.395
200	0.332
200	0.355
200	0.276
200	0.316
200	0.386
200	0.31
200	0.372
200	0.386
200	0.362
200	0.363
200	0.309
200	0.355
200	0.363
200	0.292
200	0.333
200	0.357
200	0.333
200	0.364
200	0.349
200	0.349
200	0.386
200	0.341
200	0.355
200	0.324
200	0.387
200	0.379
200	0.348
200	0.347
200	0.371
200	0.402
200	0.349
200	0.366
200	0.308
200	0.309
200	0.349
200	0.365
200	0.317
200	0.284
200	0.387
200	0.417
200	0.349
200	0.371
200	0.259
200	0.409
200	0.326
200	0.341
200	0.276
200	0.324
200	0.401
200	0.317
200	0.387
200	0.293
200	0.316
200	0.349
200	0.317
200	0.418
200	0.325
200	0.293
200	0.357
200	0.332
200	0.432
200	0.364
200	0.347
200	0.316
200	0.379
200	0.371
200	0.371
200	0.386
200	0.34
200	0.418
200	0.365
200	0.379
200	0.373
200	0.372
200	0.299
200	0.395
200	0.325
200	0.333
200	0.372
200	0.372
200	0.347
200	0.341
200	0.365
200	0.402
200	0.331
200	0.371
200	0.424
200	0.357
200	0.364
200	0.324
200	0.363
200	0.299
200	0.386
200	0.358
200	0.371
200	0.348
200	0.326
200	0.364
200	0.325
200	0.395
200	0.357
200	0.388
200	0.317
200	0.3
200	0.341
200	0.299
200	0.363
200	0.348
200	0.372
200	0.38
200	0.333
200	0.402
200	0.292
200	0.395
200	0.394
200	0.372
200	0.372
200	0.333
200	0.332
200	0.34
200	0.379
200	0.334
200	0.357
200	0.38
200	0.331
200	0.349
200	0.417
200	0.324
200	0.284
200	0.371
200	0.388
200	0.333
200	0.388
200	0.364
200	0.348
200	0.341
200	0.34
200	0.372
200	0.445
200	0.388
200	0.341
200	0.381
200	0.324
200	0.341
200	0.333
200	0.349
200	0.332
200	0.38
200	0.38
200	0.357
200	0.424
200	0.35
200	0.333
200	0.387
200	0.356
200	0.431
200	0.308
200	0.3
200	0.365
200	0.395
200	0.363
200	0.341
200	0.333
200	0.316
200	0.338
200	0.37
200	0.387
200	0.333
200	0.372
200	0.355
200	0.401
200	0.38
200	0.308
200	0.372
200	0.3
200	0.388
200	0.349
200	0.341
200	0.38
200	0.371
200	0.348
200	0.396
200	0.395
200	0.317
200	0.365
200	0.414
200	0.333
200	0.364
200	0.332
200	0.407
200	0.357
200	0.334
200	0.349
200	0.38
200	0.333
200	0.369
200	0.38
200	0.357
200	0.3
200	0.348
200	0.395
200	0.372
200	0.341
200	0.386
200	0.341
200	0.402
200	0.348
200	0.333
200	0.362
200	0.316
200	0.394
200	0.333
200	0.403
200	0.332
200	0.394
200	0.378
200	0.371
200	0.364
200	0.386
200	0.402
200	0.394
200	0.394
200	0.44
200	0.372
200	0.371
200	0.325
200	0.409
200	0.378
200	0.333
200	0.387
200	0.387
200	0.331
200	0.34
200	0.342
200	0.387
200	0.34
200	0.402
200	0.348
200	0.38
200	0.341
200	0.372
200	0.357
200	0.372
200	0.373
200	0.349
200	0.372
200	0.388
200	0.38
200	0.394
200	0.349
200	0.356
200	0.331
200	0.424
200	0.394
200	0.364
200	0.387
200	0.365
200	0.315
200	0.38
200	0.317
200	0.348
200	0.38
200	0.37
200	0.363
200	0.363
200	0.388
200	0.425
200	0.325
200	0.371
200	0.324
200	0.325
200	0.332
200	0.356
200	0.417
200	0.308
200	0.324
200	0.363
200	0.339
200	0.438
200	0.333
200	0.363
200	0.292
200	0.317
200	0.386
200	0.332
200	0.372
200	0.326
200	0.417
200	0.356
200	0.333
200	0.318
200	0.341
200	0.357
200	0.402
200	0.347
200	0.387
200	0.387
200	0.332
200	0.34
200	0.259
200	0.324
200	0.372
200	0.356
200	0.394
200	0.41
200	0.363
200	0.41
200	0.349
200	0.372
200	0.38
200	0.356
200	0.365
200	0.35
200	0.354
200	0.325
200	0.333
200	0.38
200	0.332
200	0.318
200	0.394
200	0.379
200	0.341
200	0.371
200	0.309
200	0.349
200	0.445
200	0.38
200	0.341
200	0.372
200	0.372
200	0.348
200	0.394
200	0.372
200	0.349
200	0.356
200	0.341
200	0.317
200	0.347
200	0.355
200	0.341
200	0.356
200	0.34
200	0.372
200	0.301
200	0.387
200	0.373
200	0.364
200	0.38
200	0.348
200	0.333
200	0.38
200	0.371
200	0.395
200	0.332
200	0.387
200	0.363
200	0.333
200	0.364
200	0.372
200	0.341
200	0.309
200	0.365
200	0.356
200	0.341
200	0.379
200	0.373
200	0.402
200	0.349
200	0.309
200	0.356
200	0.332
200	0.334
200	0.364
200	0.341
200	0.349
200	0.324
200	0.4
200	0.302
200	0.371
200	0.365
200	0.356
200	0.3
200	0.35
200	0.372
200	0.341
200	0.317
200	0.411
200	0.34
200	0.355
200	0.38
200	0.356
200	0.3
200	0.34
200	0.349
200	0.317
200	0.365
200	0.323
200	0.349
200	0.403
200	0.379
200	0.356
200	0.38
200	0.267
200	0.388
200	0.41
200	0.349
200	0.466
200	0.365
200	0.407
200	0.387
200	0.372
200	0.364
200	0.349
200	0.34
200	0.411
200	0.394
200	0.417
200	0.308
200	0.379
200	0.34
200	0.392
200	0.379
200	0.38
200	0.376
200	0.356
200	0.348
200	0.317
200	0.309
200	0.401
200	0.333
200	0.334
200	0.388
200	0.356
200	0.342
200	0.356
200	0.394
200	0.394
200	0.357
200	0.349
200	0.316
200	0.341
200	0.34
200	0.364
200	0.372
200	0.388
200	0.355
200	0.364
200	0.357
200	0.317
200	0.394
200	0.34
200	0.347
200	0.349
200	0.25
400	0.363
400	0.364
400	0.356
400	0.34
400	0.352
400	0.356
400	0.344
400	0.375
400	0.367
400	0.371
400	0.36
400	0.356
400	0.336
400	0.34
400	0.363
400	0.344
400	0.352
400	0.364
400	0.375
400	0.364
400	0.348
400	0.356
400	0.36
400	0.359
400	0.344
400	0.367
400	0.344
400	0.344
400	0.36
400	0.344
400	0.344
400	0.364
400	0.36
400	0.368
400	0.348
400	0.364
400	0.364
400	0.352
400	0.375
400	0.352
400	0.367
400	0.352
400	0.352
400	0.36
400	0.371
400	0.36
400	0.364
400	0.363
400	0.367
400	0.367
400	0.36
400	0.352
400	0.367
400	0.379
400	0.344
400	0.364
400	0.36
400	0.348
400	0.364
400	0.36
400	0.363
400	0.363
400	0.363
400	0.355
400	0.363
400	0.36
400	0.364
400	0.371
400	0.352
400	0.352
400	0.34
400	0.364
400	0.36
400	0.356
400	0.355
400	0.371
400	0.356
400	0.359
400	0.356
400	0.375
400	0.367
400	0.352
400	0.363
400	0.356
400	0.371
400	0.368
400	0.355
400	0.36
400	0.336
400	0.352
400	0.368
400	0.348
400	0.352
400	0.336
400	0.364
400	0.371
400	0.36
400	0.348
400	0.363
400	0.356
400	0.371
400	0.344
400	0.371
400	0.356
400	0.352
400	0.352
400	0.364
400	0.371
400	0.363
400	0.344
400	0.337
400	0.344
400	0.352
400	0.356
400	0.356
400	0.352
400	0.352
400	0.356
400	0.356
400	0.348
400	0.375
400	0.348
400	0.356
400	0.364
400	0.367
400	0.352
400	0.367
400	0.367
400	0.367
400	0.367
400	0.356
400	0.348
400	0.352
400	0.371
400	0.352
400	0.356
400	0.352
400	0.36
400	0.367
400	0.367
400	0.36
400	0.363
400	0.356
400	0.367
400	0.352
400	0.348
400	0.363
400	0.348
400	0.344
400	0.344
400	0.364
400	0.356
400	0.344
400	0.356
400	0.352
400	0.356
400	0.356
400	0.352
400	0.364
400	0.363
400	0.356
400	0.352
400	0.356
400	0.356
400	0.356
400	0.356
400	0.364
400	0.36
400	0.371
400	0.356
400	0.367
400	0.367
400	0.356
400	0.344
400	0.364
400	0.359
400	0.375
400	0.344
400	0.348
400	0.352
400	0.344
400	0.363
400	0.36
400	0.36
400	0.36
400	0.339
400	0.352
400	0.36
400	0.352
400	0.359
400	0.352
400	0.36
400	0.364
400	0.352
400	0.36
400	0.344
400	0.363
400	0.364
400	0.363
400	0.348
400	0.352
400	0.356
400	0.375
400	0.36
400	0.36
400	0.36
400	0.348
400	0.36
400	0.36
400	0.344
400	0.36
400	0.348
400	0.359
400	0.367
400	0.371
400	0.371
400	0.371
400	0.36
400	0.356
400	0.348
400	0.368
400	0.36
400	0.344
400	0.36
400	0.348
400	0.344
400	0.356
400	0.355
400	0.363
400	0.367
400	0.363
400	0.356
400	0.364
400	0.352
400	0.352
400	0.359
400	0.359
400	0.363
400	0.352
400	0.36
400	0.364
400	0.34
400	0.336
400	0.356
400	0.356
400	0.34
400	0.348
400	0.352
400	0.367
400	0.356
400	0.356
400	0.351
400	0.344
400	0.352
400	0.367
400	0.348
400	0.363
400	0.363
400	0.328
400	0.36
400	0.352
400	0.352
400	0.36
400	0.356
400	0.36
400	0.371
400	0.348
400	0.352
400	0.375
400	0.36
400	0.36
400	0.363
400	0.356
400	0.367
400	0.364
400	0.367
400	0.363
400	0.363
400	0.356
400	0.356
400	0.371
400	0.348
400	0.368
400	0.348
400	0.356
400	0.367
400	0.367
400	0.363
400	0.36
400	0.348
400	0.368
400	0.364
400	0.34
400	0.344
400	0.371
400	0.36
400	0.356
400	0.364
400	0.363
400	0.375
400	0.356
400	0.367
400	0.375
400	0.371
400	0.352
400	0.352
400	0.371
400	0.352
400	0.356
400	0.368
400	0.367
400	0.348
400	0.344
400	0.375
400	0.379
400	0.348
400	0.36
400	0.34
400	0.351
400	0.36
400	0.36
400	0.352
400	0.348
400	0.352
400	0.348
400	0.36
400	0.371
400	0.356
400	0.356
400	0.348
400	0.352
400	0.363
400	0.368
400	0.359
400	0.352
400	0.363
400	0.36
400	0.368
400	0.352
400	0.352
400	0.356
400	0.367
400	0.36
400	0.351
400	0.36
400	0.367
400	0.352
400	0.324
400	0.345
400	0.356
400	0.364
400	0.352
400	0.351
400	0.356
400	0.371
400	0.359
400	0.352
400	0.367
400	0.352
400	0.352
400	0.356
400	0.332
400	0.364
400	0.36
400	0.367
400	0.367
400	0.356
400	0.352
400	0.348
400	0.352
400	0.352
400	0.36
400	0.348
400	0.351
400	0.352
400	0.36
400	0.371
400	0.348
400	0.364
400	0.367
400	0.36
400	0.328
400	0.356
400	0.367
400	0.348
400	0.352
400	0.352
400	0.356
400	0.356
400	0.375
400	0.359
400	0.352
400	0.344
400	0.355
400	0.356
400	0.36
400	0.34
400	0.364
400	0.344
400	0.36
400	0.363
400	0.352
400	0.356
400	0.363
400	0.375
400	0.364
400	0.363
400	0.363
400	0.368
400	0.348
400	0.36
400	0.363
400	0.352
400	0.34
400	0.348
400	0.371
400	0.348
400	0.364
400	0.348
400	0.364
400	0.348
400	0.351
400	0.352
400	0.371
400	0.344
400	0.352
400	0.356
400	0.382
400	0.344
400	0.352
400	0.36
400	0.367
400	0.356
400	0.356
400	0.348
400	0.348
400	0.352
400	0.348
400	0.356
400	0.356
400	0.36
400	0.348
400	0.352
400	0.356
400	0.36
400	0.348
400	0.363
400	0.356
400	0.356
400	0.356
400	0.363
400	0.364
400	0.36
400	0.348
400	0.367
400	0.352
400	0.364
400	0.356
400	0.36
400	0.36
400	0.356
400	0.367
400	0.344
400	0.375
400	0.364
400	0.363
400	0.348
400	0.356
400	0.36
400	0.363
400	0.371
400	0.356
400	0.352
400	0.371
400	0.364
400	0.368
400	0.348
400	0.367
400	0.36
400	0.364
400	0.344
400	0.348
400	0.352
400	0.359
400	0.36
400	0.356
400	0.364
400	0.34
400	0.36
400	0.344
400	0.359
400	0.36
400	0.371
400	0.371
400	0.356
400	0.36
400	0.356
400	0.348
400	0.352
400	0.364
